"subject","study","condition","pretty_condition","term","pool","mode","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","answer","rt_s"
"1HLEP","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",38.1969333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","I,J",38.367
"1HLEP","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",38.55735,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",21.516
"1HLEP","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",40.2172166666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",99.489
"1HLEP","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",40.3965333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",10.353
"1HLEP","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",40.4889666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",5.442
"1HLEP","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",41.24325,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",45.155
"1HLEP","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",41.7790833333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","B,F",32.041
"1HLEP","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",42.8675833333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","F",65.201
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.29041666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",24.993
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.6778,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",23.145
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.19515,"Which shift(s) begin when C ends?","meets","3","FALSE","A",30.946
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.40273333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D,E",12.36
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.2504,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","J,D",50.766
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.69663333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",18.541
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.06281666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","J,M",21.875
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.53773333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",28.398
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.41985,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","F",52.83
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.60513333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",11.018
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.76823333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",9.691
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.58171666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE","J",48.716
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.59546666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","A,G",60.729
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.05533333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE","O",27.112
"EBSJV","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.72041666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","G",39.805
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",0.972866666666667,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",31.594
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.1529,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",10.698
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.31451666666667,"Which shift(s) begin when C ends?","meets","3","FALSE","",9.592
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.43583333333333,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",7.184
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.61013333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",10.362
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.45333333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",45.557
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.7187,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","F,Z",15.821
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.45093333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",43.838
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.84523333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","J",23.556
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.02888333333333,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",10.914
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.14225,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",6.698
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.22096666666667,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",4.624
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.36101666666667,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",8.295
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.45346666666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",5.442
"QWPKO","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.601,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","K",8.747
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.3299,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",75.904
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.73381666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",23.933
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.23673333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",30.067
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",6.07941666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",110.425
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",6.92106666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",50.219
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.409,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",23.788
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.9015,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",29.465
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.75331666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",51.014
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.07291666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",19.064
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.0014,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",55.624
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.1789166666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",10.562
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.3299333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",8.967
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",10.7090666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",22.622
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",11.32795,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",37.029
"NEK50","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",12.05455,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",43.453
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.35066666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","",15.473
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.49115,"Which shift(s) start at the same time as D?","starts","2","FALSE","",8.35
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",1.66568333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","",10.391
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.09053333333333,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",25.412
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",2.32461666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",13.965
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",2.56175,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.535
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",2.75776666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",11.683
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.04386666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","TRUE","G",17.09
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",3.40665,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",21.688
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.51705,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",6.544
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.77236666666667,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",15.24
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",3.89628333333333,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",7.356
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",4.05805,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",9.63
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.17023333333333,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",6.652
"43L8M","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",4.36208333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",11.435
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.4735,"Which shift(s) start at 11 am?","starttime","1","TRUE","F",150.903
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.03478333333333,"Which shift(s) start at the same time as D?","starts","2","TRUE","K",33.246
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.44515,"Which shift(s) begin when C ends?","meets","3","TRUE","F",24.269
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",4.76311666666667,"Which shift(s) end at 4 pm?","endtime","4","TRUE","H",18.661
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",5.61456666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","A",50.705
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.02826666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",12.555
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.63733333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","TRUE","O,X",36.197
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",11.27805,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","C,G",278.084
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",14.0419666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","E",165.488
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",14.4433166666667,"Which shift(s) end at the same time as F?","ends","10","TRUE","E",23.681
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",14.6493,"Which shift(s) start at 12pm?","starttime","11","TRUE","L,M",12.073
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",14.8575833333333,"Which shift(s) start at the same time as F?","starts","12","TRUE","G",12.285
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",15.4758,"Which 2 shifts end when Z begins?","meets","13","TRUE","E,F",36.883
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",15.6522666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","",10.403
"23WXV","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",16.30495,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","TRUE","K,X",39.017
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.16093333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","",22.324
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.4464,"Which shift(s) start at the same time as D?","starts","2","FALSE","",17.01
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",3.86723333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","",25.125
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",5.09585,"Which shift(s) end at 4 pm?","endtime","4","FALSE","",73.537
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_scaffold","1","2","1","1","1",600,600,"triangular",6.54308333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","Z",86.557
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.90726666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",9.275
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.2803,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",22.282
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.93083333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",38.938
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.47751666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",32.7
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.04333333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",33.848
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.23001666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",11.105
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.32168333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",5.395
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",9.70058333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",22.632
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.4780666666667,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",46.547
"34FAZ","SGC3A","121","impasse","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",11.1553,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","F",40.533
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.38453333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",31.048
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.92938333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",32.468
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.11325,"Which shift(s) begin when C ends?","meets","3","FALSE","A",10.884
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.3838,"Which shift(s) end at 4 pm?","endtime","4","FALSE","D,E",16.003
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",5.711,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","TRUE","O",70.792
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",6.22791666666667,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",18.109
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.5933,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",21.658
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.00666666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","I,J,M",84.656
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.46713333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",27.203
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.78526666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE","B",18.883
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.99096666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",11.905
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.15758333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",9.86
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",14.25885,"Which 2 shifts end when Z begins?","meets","13","FALSE","D,N",305.979
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",14.6550666666667,"Which shift(s) end at 3pm?","endtime","14","TRUE","X",21.231
"JHTYA","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",15.0944333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F,Z",25.075
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.30601666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",18.271
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.49595,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",11.17
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.9855,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",29.245
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.99373333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE","",0.368
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",5.52121666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","U",91.534
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.75148333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",7.936
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.12815,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",22.482
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",6.67975,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","E",32.976
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",7.22043333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE","",32.317
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.80428333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",34.906
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.94635,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",8.405
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",8.07918333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE","B",7.854
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.55751666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE","F,X",28.569
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",9.09185,"Which shift(s) end at 3pm?","endtime","14","FALSE","B",31.924
"853JQ","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",10.0545,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE","E,F",57.642
"A3QHP","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.00931666666667,"Which shift(s) start at 11 am?","starttime","1","FALSE","A",18.792
"A3QHP","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.25338333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE","E",14.545
"A3QHP","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",2.54893333333333,"Which shift(s) begin when C ends?","meets","3","FALSE","Z",17.635
"A3QHP","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",3.76971666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE","U",73.15
"A3QHP","SGC3A","111","control","winter22","sona","asynch","item_scaffold","1","1","1","1","1",600,600,"triangular",4.5116,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE","",44.198
"A3QHP","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",5.48363333333333,"Which shift(s) are six hours long?","duration","6","TRUE","E,G",7.959
"A3QHP","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",5.95693333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE","B,F",28.3
"A3QHP","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",7.32326666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE","D,E,I,J,N",81.882
"A3QHP","SGC3A","111","control","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","1",600,600,"triangular",8.20638333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","TRUE","I",52.647
"A3QHP","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",11.12765,"Which shift(s) end at the same time as F?","ends","10","FALSE","X",175.176
"A3QHP","SGC3A","111","control","winter22","sona","asynch","item_test","1","1","1","1","1",600,600,"triangular",11.3129833333333,"Which shift(s) start at 12pm?","starttime","11","FALSE","B,F",10.834
