"subject","condition","pretty_condition","term","mode","question","q","answer","correct","rt_s","response","num_o","score_TRI","score_ORTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_BOTH","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","score_SCALED","score_STATE"
"MCJ0W","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,49.918,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MCJ0W","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E ",FALSE,49.253," E",2,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MCJ0W","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,26.036," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"MCJ0W","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X ",FALSE,54.095," X",2,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MCJ0W","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,5.963,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MCJ0W","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,9.323," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MCJ0W","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"F ,X ",FALSE,32.019,"  FX",4,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MCJ0W","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,108.762," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"MCJ0W","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E ,F ",FALSE,47.803,"  EF",4,-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"XJLSB","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,18.506," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"XJLSB","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,11.236," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"XJLSB","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"A ",FALSE,24.878," A",2,-0.0833333333333333,-0.1,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"?","?","neg.trans",-0.5,"unknown"
"XJLSB","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"E ",FALSE,9.149," E",2,-0.0714285714285714,-0.0833333333333333,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,-0.0714285714285714,"score_TRI",0.0119047619047619,"?","?","neg.trans",-0.5,"unknown"
"XJLSB","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"F ",FALSE,22.439," F",2,-0.0909090909090909,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans",-0.5,"unknown"
"XJLSB","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,8.015,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"XJLSB","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,13.066,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"XJLSB","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"I ,J ",FALSE,30.343,"  IJ",4,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"XJLSB","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,18.387," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"XJLSB","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"B ",FALSE,20.109," B",2,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"XJLSB","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"E ",FALSE,4.863," E",2,-0.0625,-0.0625,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"XJLSB","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,3.472," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"XJLSB","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"F ",FALSE,25.872," F",2,0.5,0.5,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.5,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"XJLSB","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,14.001," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"XJLSB","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"F ",FALSE,30.909," F",2,-0.0625,0.5,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,0.5,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FFHE0","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,18.718," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FFHE0","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,17.577," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FFHE0","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"A ",FALSE,8.439," A",2,-0.0833333333333333,-0.1,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"?","?","neg.trans",-0.5,"unknown"
"FFHE0","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"D ,E ",FALSE,29.712,"  DE",4,-0.142857142857143,-0.166666666666667,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,-0.142857142857143,"score_TRI",0.0238095238095238,"?","?","neg.trans",-0.5,"unknown"
"FFHE0","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O ,I ",FALSE,14.736,"  IO",4,1,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"FFHE0","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,6.168,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"FFHE0","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,16.395,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FFHE0","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"I ,J ",FALSE,64.549,"  IJ",4,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"FFHE0","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,13.812," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"FFHE0","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X ",FALSE,32.004," X",2,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FFHE0","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,9.107,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FFHE0","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,4.757," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FFHE0","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"F ,X ",FALSE,38.51,"  FX",4,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FFHE0","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,97.417," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"FFHE0","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E ,F ",FALSE,55.862,"  EF",4,-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3N5PQ","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,12.82," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3N5PQ","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,16.949," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3N5PQ","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z ",FALSE,25.578," Z",2,0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3N5PQ","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U ",FALSE,37.983," U",2,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3N5PQ","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O ",FALSE,87.088," O",2,1,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"3N5PQ","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,7.517,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"3N5PQ","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,15.485,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3N5PQ","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E ",FALSE,38.202," E",2,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3N5PQ","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,25.857," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"3N5PQ","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X ",FALSE,29.289," X",2,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3N5PQ","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,12.206,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3N5PQ","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,6.833," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3N5PQ","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"F ,X ",FALSE,21.826,"  FX",4,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3N5PQ","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,26.918," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3N5PQ","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E ,F ",FALSE,48.889,"  EF",4,-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"R8SJJ","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,23.457," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"R8SJJ","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,8.582," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"R8SJJ","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z ",FALSE,11.754," Z",2,0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"R8SJJ","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U ",FALSE,42.583," U",2,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"R8SJJ","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"F ",FALSE,46.861," F",2,-0.0909090909090909,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans",-0.5,"unknown"
"R8SJJ","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,8.499,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"R8SJJ","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,15.983,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"R8SJJ","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E ",FALSE,28.737," E",2,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"R8SJJ","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,14.439," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"R8SJJ","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X ",FALSE,16.598," X",2,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"R8SJJ","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,8.226,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"R8SJJ","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,5.938," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"R8SJJ","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"F ,X ",FALSE,71.537,"  FX",4,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"R8SJJ","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,44.788," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"R8SJJ","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"F ",FALSE,36.22," F",2,-0.0625,0.5,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,0.5,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OBDZ","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,26.757," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OBDZ","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,7.74," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OBDZ","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z ",FALSE,10.387," Z",2,0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OBDZ","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U ",FALSE,58.651," U",2,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OBDZ","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U ",FALSE,97.661," U",2,-0.0909090909090909,1,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OBDZ","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,6.711,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"7OBDZ","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,17.489,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OBDZ","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E ",FALSE,20.566," E",2,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OBDZ","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,20.123," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"7OBDZ","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"X ",FALSE,71.063," X",2,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
